spot_id,energy_MeV,x_mm,y_mm,weight,source_x_mm,source_y_mm,source_z_mm,direction_x,direction_y,direction_z,energy_spread_percent,sigma_x_mm,sigma_y_mm,sigma_x_prime,sigma_y_prime,correlation_x,correlation_y
290,3000,0,0,1,-0.22307979455536936,0,0.0001,0,0,1,0,0,0,0,0,0,0
291,3000,0,0,1,-0.1448589290888267,0,0.0001,0,0,1,0,0,0,0,0,0,0
292,3000,0,0,1,0.17438348179429947,0,0.0001,0,0,1,0,0,0,0,0,0,0
293,3000,0,0,1,-0.14964435559506384,0,0.0001,0,0,1,0,0,0,0,0,0,0
294,3000,0,0,1,0.04672481795073913,0,0.0001,0,0,1,0,0,0,0,0,0,0
295,3000,0,0,1,0.03707798906776694,0,0.0001,0,0,1,0,0,0,0,0,0,0
296,3000,0,0,1,-0.12469136427390215,0,0.0001,0,0,1,0,0,0,0,0,0,0
297,3000,0,0,1,0.138900967058533,0,0.0001,0,0,1,0,0,0,0,0,0,0
298,3000,0,0,1,0.18186089404382316,0,0.0001,0,0,1,0,0,0,0,0,0,0
299,3000,0,0,1,-0.18510037659342699,0,0.0001,0,0,1,0,0,0,0,0,0,0
300,3000,0,0,1,0.014080503047219639,0,0.0001,0,0,1,0,0,0,0,0,0,0
301,3000,0,0,1,0.03967699520984347,0,0.0001,0,0,1,0,0,0,0,0,0,0
302,3000,0,0,1,-0.13919152632584764,0,0.0001,0,0,1,0,0,0,0,0,0,0
303,3000,0,0,1,0.010145912203296525,0,0.0001,0,0,1,0,0,0,0,0,0,0
304,3000,0,0,1,-0.0824811042066595,0,0.0001,0,0,1,0,0,0,0,0,0,0
305,3000,0,0,1,-0.16115949764786175,0,0.0001,0,0,1,0,0,0,0,0,0,0
306,3000,0,0,1,-0.06536393505828786,0,0.0001,0,0,1,0,0,0,0,0,0,0
307,3000,0,0,1,-0.03011266318651823,0,0.0001,0,0,1,0,0,0,0,0,0,0
308,3000,0,0,1,-0.13157136009088816,0,0.0001,0,0,1,0,0,0,0,0,0,0
309,3000,0,0,1,-0.12355621050493498,0,0.0001,0,0,1,0,0,0,0,0,0,0
310,3000,0,0,1,-0.03591283845987592,0,0.0001,0,0,1,0,0,0,0,0,0,0
311,3000,0,0,1,0.0997406117270464,0,0.0001,0,0,1,0,0,0,0,0,0,0
312,3000,0,0,1,-0.11513470555899413,0,0.0001,0,0,1,0,0,0,0,0,0,0
313,3000,0,0,1,-0.001427519744385597,0,0.0001,0,0,1,0,0,0,0,0,0,0
314,3000,0,0,1,-0.1126676212550769,0,0.0001,0,0,1,0,0,0,0,0,0,0
315,3000,0,0,1,-0.20125070725258626,0,0.0001,0,0,1,0,0,0,0,0,0,0
316,3000,0,0,1,-0.1778078091307423,0,0.0001,0,0,1,0,0,0,0,0,0,0
317,3000,0,0,1,0.2384843772787416,0,0.0001,0,0,1,0,0,0,0,0,0,0
318,3000,0,0,1,-0.017522669112417066,0,0.0001,0,0,1,0,0,0,0,0,0,0
319,3000,0,0,1,0.12140157352491221,0,0.0001,0,0,1,0,0,0,0,0,0,0
320,3000,0,0,1,0.10779443016673668,0,0.0001,0,0,1,0,0,0,0,0,0,0
321,3000,0,0,1,-0.20016365725442697,0,0.0001,0,0,1,0,0,0,0,0,0,0
322,3000,0,0,1,0.039447914978593734,0,0.0001,0,0,1,0,0,0,0,0,0,0
323,3000,0,0,1,-0.0024337829884767403,0,0.0001,0,0,1,0,0,0,0,0,0,0
324,3000,0,0,1,-0.018837997289412822,0,0.0001,0,0,1,0,0,0,0,0,0,0
325,3000,0,0,1,-0.16132893557027833,0,0.0001,0,0,1,0,0,0,0,0,0,0
326,3000,0,0,1,-0.11339283291776459,0,0.0001,0,0,1,0,0,0,0,0,0,0
327,3000,0,0,1,0.028152485607578215,0,0.0001,0,0,1,0,0,0,0,0,0,0
328,3000,0,0,1,0.24899763880913417,0,0.0001,0,0,1,0,0,0,0,0,0,0
329,3000,0,0,1,-0.1549028223787846,0,0.0001,0,0,1,0,0,0,0,0,0,0
330,3000,0,0,1,0.1586709924032827,0,0.0001,0,0,1,0,0,0,0,0,0,0
331,3000,0,0,1,-0.04905763359795484,0,0.0001,0,0,1,0,0,0,0,0,0,0
332,3000,0,0,1,0.22707480656188933,0,0.0001,0,0,1,0,0,0,0,0,0,0
333,3000,0,0,1,0.1276020866739091,0,0.0001,0,0,1,0,0,0,0,0,0,0
334,3000,0,0,1,0.20038648641148543,0,0.0001,0,0,1,0,0,0,0,0,0,0
335,3000,0,0,1,0.19174833164464694,0,0.0001,0,0,1,0,0,0,0,0,0,0
336,3000,0,0,1,0.11188073243099561,0,0.0001,0,0,1,0,0,0,0,0,0,0
337,3000,0,0,1,0.04618304509972804,0,0.0001,0,0,1,0,0,0,0,0,0,0
338,3000,0,0,1,0.09479331426094939,0,0.0001,0,0,1,0,0,0,0,0,0,0
339,3000,0,0,1,-0.18849527311070846,0,0.0001,0,0,1,0,0,0,0,0,0,0
340,3000,0,0,1,0.11034422390362852,0,0.0001,0,0,1,0,0,0,0,0,0,0
341,3000,0,0,1,0.20471878341597488,0,0.0001,0,0,1,0,0,0,0,0,0,0
342,3000,0,0,1,0.06884262618818449,0,0.0001,0,0,1,0,0,0,0,0,0,0
343,3000,0,0,1,-0.006074236668368427,0,0.0001,0,0,1,0,0,0,0,0,0,0
344,3000,0,0,1,-0.1902291635572027,0,0.0001,0,0,1,0,0,0,0,0,0,0
345,3000,0,0,1,-0.19202051299389195,0,0.0001,0,0,1,0,0,0,0,0,0,0
346,3000,0,0,1,-0.04044390034300199,0,0.0001,0,0,1,0,0,0,0,0,0,0
347,3000,0,0,1,0.05175752461960059,0,0.0001,0,0,1,0,0,0,0,0,0,0
348,3000,0,0,1,-0.017008580308385757,0,0.0001,0,0,1,0,0,0,0,0,0,0
349,3000,0,0,1,-0.10683872540160394,0,0.0001,0,0,1,0,0,0,0,0,0,0
350,3000,0,0,1,0.1787857208994939,0,0.0001,0,0,1,0,0,0,0,0,0,0
351,3000,0,0,1,-0.026183142913495105,0,0.0001,0,0,1,0,0,0,0,0,0,0
352,3000,0,0,1,0.12754188746303885,0,0.0001,0,0,1,0,0,0,0,0,0,0
353,3000,0,0,1,-0.17479671483130926,0,0.0001,0,0,1,0,0,0,0,0,0,0
354,3000,0,0,1,-0.2162261356239802,0,0.0001,0,0,1,0,0,0,0,0,0,0
355,3000,0,0,1,0.1698445189966074,0,0.0001,0,0,1,0,0,0,0,0,0,0
356,3000,0,0,1,-0.2312758890569016,0,0.0001,0,0,1,0,0,0,0,0,0,0
357,3000,0,0,1,-0.03469315564964759,0,0.0001,0,0,1,0,0,0,0,0,0,0
358,3000,0,0,1,-0.03761107323071894,0,0.0001,0,0,1,0,0,0,0,0,0,0
359,3000,0,0,1,0.06691947170194856,0,0.0001,0,0,1,0,0,0,0,0,0,0
360,3000,0,0,1,0.08272371449162824,0,0.0001,0,0,1,0,0,0,0,0,0,0
361,3000,0,0,1,-0.011343622044432344,0,0.0001,0,0,1,0,0,0,0,0,0,0
362,3000,0,0,1,-0.17012868414493926,0,0.0001,0,0,1,0,0,0,0,0,0,0
363,3000,0,0,1,0.1969170280119778,0,0.0001,0,0,1,0,0,0,0,0,0,0
364,3000,0,0,1,-0.1828057764917792,0,0.0001,0,0,1,0,0,0,0,0,0,0
365,3000,0,0,1,0.08715585740436382,0,0.0001,0,0,1,0,0,0,0,0,0,0
366,3000,0,0,1,0.152345883411525,0,0.0001,0,0,1,0,0,0,0,0,0,0
367,3000,0,0,1,0.09791224875897497,0,0.0001,0,0,1,0,0,0,0,0,0,0
368,3000,0,0,1,0.009317178653676428,0,0.0001,0,0,1,0,0,0,0,0,0,0
369,3000,0,0,1,0.1971736745814051,0,0.0001,0,0,1,0,0,0,0,0,0,0
370,3000,0,0,1,0.10422397144254675,0,0.0001,0,0,1,0,0,0,0,0,0,0
371,3000,0,0,1,-0.03789784239046606,0,0.0001,0,0,1,0,0,0,0,0,0,0
372,3000,0,0,1,-0.24735214388540538,0,0.0001,0,0,1,0,0,0,0,0,0,0
373,3000,0,0,1,-0.07150159742119666,0,0.0001,0,0,1,0,0,0,0,0,0,0
374,3000,0,0,1,0.10522638297928621,0,0.0001,0,0,1,0,0,0,0,0,0,0
375,3000,0,0,1,-0.11026244511616007,0,0.0001,0,0,1,0,0,0,0,0,0,0
376,3000,0,0,1,0.24402570385691758,0,0.0001,0,0,1,0,0,0,0,0,0,0
377,3000,0,0,1,-0.135832577940183,0,0.0001,0,0,1,0,0,0,0,0,0,0
378,3000,0,0,1,-0.16758769469777168,0,0.0001,0,0,1,0,0,0,0,0,0,0
379,3000,0,0,1,-0.12861477451013897,0,0.0001,0,0,1,0,0,0,0,0,0,0
380,3000,0,0,1,-0.12739870174033918,0,0.0001,0,0,1,0,0,0,0,0,0,0
381,3000,0,0,1,0.0950931026748964,0,0.0001,0,0,1,0,0,0,0,0,0,0
382,3000,0,0,1,0.16726854327390328,0,0.0001,0,0,1,0,0,0,0,0,0,0
383,3000,0,0,1,0.05254408675597061,0,0.0001,0,0,1,0,0,0,0,0,0,0
384,3000,0,0,1,-0.1036956798915522,0,0.0001,0,0,1,0,0,0,0,0,0,0
385,3000,0,0,1,0.2415694903827777,0,0.0001,0,0,1,0,0,0,0,0,0,0
386,3000,0,0,1,-0.09580098066362874,0,0.0001,0,0,1,0,0,0,0,0,0,0
387,3000,0,0,1,0.23319803413992557,0,0.0001,0,0,1,0,0,0,0,0,0,0
388,3000,0,0,1,0.18652034154635483,0,0.0001,0,0,1,0,0,0,0,0,0,0
389,3000,0,0,1,0.239103881321301,0,0.0001,0,0,1,0,0,0,0,0,0,0
390,3000,0,0,1,-0.06232200040355229,0,0.0001,0,0,1,0,0,0,0,0,0,0
391,3000,0,0,1,0.23991409975271355,0,0.0001,0,0,1,0,0,0,0,0,0,0
392,3000,0,0,1,-0.22940819195621592,0,0.0001,0,0,1,0,0,0,0,0,0,0
393,3000,0,0,1,0.09574772197426223,0,0.0001,0,0,1,0,0,0,0,0,0,0
394,3000,0,0,1,-0.03932471218929734,0,0.0001,0,0,1,0,0,0,0,0,0,0
395,3000,0,0,1,0.15012569439357287,0,0.0001,0,0,1,0,0,0,0,0,0,0
396,3000,0,0,1,-0.1644877315620642,0,0.0001,0,0,1,0,0,0,0,0,0,0
397,3000,0,0,1,-0.1044489557724047,0,0.0001,0,0,1,0,0,0,0,0,0,0
398,3000,0,0,1,-0.1966819016244003,0,0.0001,0,0,1,0,0,0,0,0,0,0
399,3000,0,0,1,0.09369000111023507,0,0.0001,0,0,1,0,0,0,0,0,0,0
400,3000,0,0,1,-0.1512421809253977,0,0.0001,0,0,1,0,0,0,0,0,0,0
401,3000,0,0,1,0.24159671924029275,0,0.0001,0,0,1,0,0,0,0,0,0,0
402,3000,0,0,1,-0.16245721446673217,0,0.0001,0,0,1,0,0,0,0,0,0,0
403,3000,0,0,1,-0.0022753206878249332,0,0.0001,0,0,1,0,0,0,0,0,0,0
404,3000,0,0,1,0.002796133184318206,0,0.0001,0,0,1,0,0,0,0,0,0,0
405,3000,0,0,1,-0.1615605781820214,0,0.0001,0,0,1,0,0,0,0,0,0,0
406,3000,0,0,1,0.1217868572639661,0,0.0001,0,0,1,0,0,0,0,0,0,0
407,3000,0,0,1,-0.013099765244193817,0,0.0001,0,0,1,0,0,0,0,0,0,0
408,3000,0,0,1,-0.03419901355053723,0,0.0001,0,0,1,0,0,0,0,0,0,0
409,3000,0,0,1,0.022193641984395884,0,0.0001,0,0,1,0,0,0,0,0,0,0
410,3000,0,0,1,-0.03850057800993717,0,0.0001,0,0,1,0,0,0,0,0,0,0
411,3000,0,0,1,-0.18236414274959778,0,0.0001,0,0,1,0,0,0,0,0,0,0
412,3000,0,0,1,0.22468219895410624,0,0.0001,0,0,1,0,0,0,0,0,0,0
413,3000,0,0,1,-0.17447026522749737,0,0.0001,0,0,1,0,0,0,0,0,0,0
414,3000,0,0,1,0.026893090130857722,0,0.0001,0,0,1,0,0,0,0,0,0,0
415,3000,0,0,1,0.1930875445843535,0,0.0001,0,0,1,0,0,0,0,0,0,0
416,3000,0,0,1,-0.227841371431724,0,0.0001,0,0,1,0,0,0,0,0,0,0
417,3000,0,0,1,0.09720313673577868,0,0.0001,0,0,1,0,0,0,0,0,0,0
418,3000,0,0,1,-0.11859246971066217,0,0.0001,0,0,1,0,0,0,0,0,0,0
419,3000,0,0,1,0.1413831701991563,0,0.0001,0,0,1,0,0,0,0,0,0,0
420,3000,0,0,1,0.23767317118172987,0,0.0001,0,0,1,0,0,0,0,0,0,0
421,3000,0,0,1,-0.16010464401253188,0,0.0001,0,0,1,0,0,0,0,0,0,0
422,3000,0,0,1,-0.12597948490919691,0,0.0001,0,0,1,0,0,0,0,0,0,0
423,3000,0,0,1,0.009927730038276183,0,0.0001,0,0,1,0,0,0,0,0,0,0
424,3000,0,0,1,0.23372435366091432,0,0.0001,0,0,1,0,0,0,0,0,0,0
425,3000,0,0,1,0.16699012140305924,0,0.0001,0,0,1,0,0,0,0,0,0,0
426,3000,0,0,1,-0.21902467186339847,0,0.0001,0,0,1,0,0,0,0,0,0,0
427,3000,0,0,1,0.1421675377244348,0,0.0001,0,0,1,0,0,0,0,0,0,0
428,3000,0,0,1,0.1636001019420582,0,0.0001,0,0,1,0,0,0,0,0,0,0
429,3000,0,0,1,-0.1711699743610372,0,0.0001,0,0,1,0,0,0,0,0,0,0
430,3000,0,0,1,-0.05085566749944853,0,0.0001,0,0,1,0,0,0,0,0,0,0
431,3000,0,0,1,-0.007875738191370218,0,0.0001,0,0,1,0,0,0,0,0,0,0
432,3000,0,0,1,0.08826476503024877,0,0.0001,0,0,1,0,0,0,0,0,0,0
433,3000,0,0,1,0.12091504460380936,0,0.0001,0,0,1,0,0,0,0,0,0,0
434,3000,0,0,1,0.06950080223050498,0,0.0001,0,0,1,0,0,0,0,0,0,0
435,3000,0,0,1,0.23731494429120348,0,0.0001,0,0,1,0,0,0,0,0,0,0
436,3000,0,0,1,-0.03264347369199777,0,0.0001,0,0,1,0,0,0,0,0,0,0
437,3000,0,0,1,-0.028216215239995623,0,0.0001,0,0,1,0,0,0,0,0,0,0
438,3000,0,0,1,0.20119457599051987,0,0.0001,0,0,1,0,0,0,0,0,0,0
439,3000,0,0,1,0.10817116428177687,0,0.0001,0,0,1,0,0,0,0,0,0,0
440,3000,0,0,1,-0.002261776246916425,0,0.0001,0,0,1,0,0,0,0,0,0,0
441,3000,0,0,1,0.08654977796461472,0,0.0001,0,0,1,0,0,0,0,0,0,0
442,3000,0,0,1,0.21728939872872788,0,0.0001,0,0,1,0,0,0,0,0,0,0
443,3000,0,0,1,-0.14979400221625294,0,0.0001,0,0,1,0,0,0,0,0,0,0
444,3000,0,0,1,0.07292238318929523,0,0.0001,0,0,1,0,0,0,0,0,0,0
445,3000,0,0,1,0.0029244292112411974,0,0.0001,0,0,1,0,0,0,0,0,0,0
446,3000,0,0,1,0.05733002881516708,0,0.0001,0,0,1,0,0,0,0,0,0,0
447,3000,0,0,1,0.0038098813523566033,0,0.0001,0,0,1,0,0,0,0,0,0,0
448,3000,0,0,1,-0.021344060011444954,0,0.0001,0,0,1,0,0,0,0,0,0,0
449,3000,0,0,1,-0.0014200857663166921,0,0.0001,0,0,1,0,0,0,0,0,0,0
450,3000,0,0,1,0.23088175963870922,0,0.0001,0,0,1,0,0,0,0,0,0,0
451,3000,0,0,1,-0.152101740577607,0,0.0001,0,0,1,0,0,0,0,0,0,0
452,3000,0,0,1,0.08810970568755044,0,0.0001,0,0,1,0,0,0,0,0,0,0
453,3000,0,0,1,0.12379959071987529,0,0.0001,0,0,1,0,0,0,0,0,0,0
454,3000,0,0,1,-0.2126406435185944,0,0.0001,0,0,1,0,0,0,0,0,0,0
455,3000,0,0,1,-0.19571817231570676,0,0.0001,0,0,1,0,0,0,0,0,0,0
456,3000,0,0,1,-0.17697695479785347,0,0.0001,0,0,1,0,0,0,0,0,0,0
457,3000,0,0,1,-0.015345653203722331,0,0.0001,0,0,1,0,0,0,0,0,0,0
458,3000,0,0,1,-0.21492576621347953,0,0.0001,0,0,1,0,0,0,0,0,0,0
459,3000,0,0,1,-0.09158362870802977,0,0.0001,0,0,1,0,0,0,0,0,0,0
460,3000,0,0,1,0.21180194218633513,0,0.0001,0,0,1,0,0,0,0,0,0,0
461,3000,0,0,1,0.23442250303205303,0,0.0001,0,0,1,0,0,0,0,0,0,0
462,3000,0,0,1,0.12015343719493293,0,0.0001,0,0,1,0,0,0,0,0,0,0
463,3000,0,0,1,-0.18509029546653838,0,0.0001,0,0,1,0,0,0,0,0,0,0
464,3000,0,0,1,-0.06500921725698405,0,0.0001,0,0,1,0,0,0,0,0,0,0
465,3000,0,0,1,0.09635084786963,0,0.0001,0,0,1,0,0,0,0,0,0,0
466,3000,0,0,1,-0.08587827857609703,0,0.0001,0,0,1,0,0,0,0,0,0,0
467,3000,0,0,1,0.0345088239163267,0,0.0001,0,0,1,0,0,0,0,0,0,0
468,3000,0,0,1,0.15293939482571822,0,0.0001,0,0,1,0,0,0,0,0,0,0
469,3000,0,0,1,0.12402819580794644,0,0.0001,0,0,1,0,0,0,0,0,0,0
470,3000,0,0,1,0.1591854822570673,0,0.0001,0,0,1,0,0,0,0,0,0,0
471,3000,0,0,1,0.03327405527611432,0,0.0001,0,0,1,0,0,0,0,0,0,0
472,3000,0,0,1,0.21076363545077426,0,0.0001,0,0,1,0,0,0,0,0,0,0
473,3000,0,0,1,0.12930248051647014,0,0.0001,0,0,1,0,0,0,0,0,0,0
474,3000,0,0,1,-0.12103771842490135,0,0.0001,0,0,1,0,0,0,0,0,0,0
475,3000,0,0,1,-0.12288734444724142,0,0.0001,0,0,1,0,0,0,0,0,0,0
476,3000,0,0,1,-0.19132844838547003,0,0.0001,0,0,1,0,0,0,0,0,0,0
477,3000,0,0,1,0.09535352122632101,0,0.0001,0,0,1,0,0,0,0,0,0,0
478,3000,0,0,1,0.0936208926826439,0,0.0001,0,0,1,0,0,0,0,0,0,0
479,3000,0,0,1,0.06784465622933311,0,0.0001,0,0,1,0,0,0,0,0,0,0
480,3000,0,0,1,0.1504401446318609,0,0.0001,0,0,1,0,0,0,0,0,0,0
481,3000,0,0,1,-0.24452784530717958,0,0.0001,0,0,1,0,0,0,0,0,0,0
482,3000,0,0,1,-0.08089701022015705,0,0.0001,0,0,1,0,0,0,0,0,0,0
483,3000,0,0,1,0.18887512882575425,0,0.0001,0,0,1,0,0,0,0,0,0,0
484,3000,0,0,1,0.20629737372158408,0,0.0001,0,0,1,0,0,0,0,0,0,0
485,3000,0,0,1,-0.23746358785968352,0,0.0001,0,0,1,0,0,0,0,0,0,0
486,3000,0,0,1,0.19822649443447948,0,0.0001,0,0,1,0,0,0,0,0,0,0
487,3000,0,0,1,0.17001452199766293,0,0.0001,0,0,1,0,0,0,0,0,0,0
488,3000,0,0,1,-0.13612663547528697,0,0.0001,0,0,1,0,0,0,0,0,0,0
489,3000,0,0,1,-0.19733207921901902,0,0.0001,0,0,1,0,0,0,0,0,0,0
490,3000,0,0,1,-0.024748768696057022,0,0.0001,0,0,1,0,0,0,0,0,0,0
491,3000,0,0,1,-0.08479709146619707,0,0.0001,0,0,1,0,0,0,0,0,0,0
492,3000,0,0,1,0.21884860992211635,0,0.0001,0,0,1,0,0,0,0,0,0,0
493,3000,0,0,1,-0.00896281330843579,0,0.0001,0,0,1,0,0,0,0,0,0,0
494,3000,0,0,1,-0.04119595794615999,0,0.0001,0,0,1,0,0,0,0,0,0,0
495,3000,0,0,1,0.0534337586910299,0,0.0001,0,0,1,0,0,0,0,0,0,0
496,3000,0,0,1,-0.07582195800136898,0,0.0001,0,0,1,0,0,0,0,0,0,0
497,3000,0,0,1,-0.1380949129527238,0,0.0001,0,0,1,0,0,0,0,0,0,0
498,3000,0,0,1,-0.06827079521443052,0,0.0001,0,0,1,0,0,0,0,0,0,0
499,3000,0,0,1,-0.03416190533728314,0,0.0001,0,0,1,0,0,0,0,0,0,0
500,3000,0,0,1,0.23106588364314162,0,0.0001,0,0,1,0,0,0,0,0,0,0
501,3000,0,0,1,0.07998066781773555,0,0.0001,0,0,1,0,0,0,0,0,0,0
502,3000,0,0,1,0.15786731489219025,0,0.0001,0,0,1,0,0,0,0,0,0,0
503,3000,0,0,1,-0.21269031732501542,0,0.0001,0,0,1,0,0,0,0,0,0,0
504,3000,0,0,1,0.21742781701910896,0,0.0001,0,0,1,0,0,0,0,0,0,0
505,3000,0,0,1,0.11320388191479147,0,0.0001,0,0,1,0,0,0,0,0,0,0
506,3000,0,0,1,0.07279068289782664,0,0.0001,0,0,1,0,0,0,0,0,0,0
507,3000,0,0,1,-0.24989619679385827,0,0.0001,0,0,1,0,0,0,0,0,0,0
508,3000,0,0,1,0.11292063612218661,0,0.0001,0,0,1,0,0,0,0,0,0,0
509,3000,0,0,1,0.12382245369201456,0,0.0001,0,0,1,0,0,0,0,0,0,0
510,3000,0,0,1,0.18667366793905188,0,0.0001,0,0,1,0,0,0,0,0,0,0
511,3000,0,0,1,0.03273579524872816,0,0.0001,0,0,1,0,0,0,0,0,0,0
512,3000,0,0,1,0.19496190474943736,0,0.0001,0,0,1,0,0,0,0,0,0,0
513,3000,0,0,1,0.06029475752678154,0,0.0001,0,0,1,0,0,0,0,0,0,0
514,3000,0,0,1,-0.19087629036917853,0,0.0001,0,0,1,0,0,0,0,0,0,0
515,3000,0,0,1,0.22808504507822508,0,0.0001,0,0,1,0,0,0,0,0,0,0
516,3000,0,0,1,0.011934193467679266,0,0.0001,0,0,1,0,0,0,0,0,0,0
517,3000,0,0,1,0.07556367759992572,0,0.0001,0,0,1,0,0,0,0,0,0,0
518,3000,0,0,1,0.08486746457570243,0,0.0001,0,0,1,0,0,0,0,0,0,0
519,3000,0,0,1,-0.18266601046927416,0,0.0001,0,0,1,0,0,0,0,0,0,0
520,3000,0,0,1,-0.10179458976031541,0,0.0001,0,0,1,0,0,0,0,0,0,0
521,3000,0,0,1,-0.036926316327104025,0,0.0001,0,0,1,0,0,0,0,0,0,0
522,3000,0,0,1,-0.09072009591414687,0,0.0001,0,0,1,0,0,0,0,0,0,0
523,3000,0,0,1,0.09247509406586807,0,0.0001,0,0,1,0,0,0,0,0,0,0
524,3000,0,0,1,0.15532709391986332,0,0.0001,0,0,1,0,0,0,0,0,0,0
525,3000,0,0,1,-0.14219897192318182,0,0.0001,0,0,1,0,0,0,0,0,0,0
526,3000,0,0,1,0.16195691852921346,0,0.0001,0,0,1,0,0,0,0,0,0,0
527,3000,0,0,1,0.058437524649679384,0,0.0001,0,0,1,0,0,0,0,0,0,0
528,3000,0,0,1,0.015985637370599215,0,0.0001,0,0,1,0,0,0,0,0,0,0
529,3000,0,0,1,0.23890058634342065,0,0.0001,0,0,1,0,0,0,0,0,0,0
530,3000,0,0,1,0.07061500110520358,0,0.0001,0,0,1,0,0,0,0,0,0,0
531,3000,0,0,1,0.00542162318826217,0,0.0001,0,0,1,0,0,0,0,0,0,0
532,3000,0,0,1,0.1735348861132835,0,0.0001,0,0,1,0,0,0,0,0,0,0
533,3000,0,0,1,-0.05507767247789114,0,0.0001,0,0,1,0,0,0,0,0,0,0
534,3000,0,0,1,0.17414638930359827,0,0.0001,0,0,1,0,0,0,0,0,0,0
535,3000,0,0,1,0.2408787814067434,0,0.0001,0,0,1,0,0,0,0,0,0,0
536,3000,0,0,1,0.24879926380964762,0,0.0001,0,0,1,0,0,0,0,0,0,0
537,3000,0,0,1,-0.24293466197281527,0,0.0001,0,0,1,0,0,0,0,0,0,0
538,3000,0,0,1,0.2261170669776581,0,0.0001,0,0,1,0,0,0,0,0,0,0
539,3000,0,0,1,-0.0070914562066753395,0,0.0001,0,0,1,0,0,0,0,0,0,0
540,3000,0,0,1,-0.14354708160947222,0,0.0001,0,0,1,0,0,0,0,0,0,0
541,3000,0,0,1,0.05924469254543929,0,0.0001,0,0,1,0,0,0,0,0,0,0
542,3000,0,0,1,0.20191366756199003,0,0.0001,0,0,1,0,0,0,0,0,0,0
543,3000,0,0,1,0.2409059732975512,0,0.0001,0,0,1,0,0,0,0,0,0,0
544,3000,0,0,1,-0.050749178882140866,0,0.0001,0,0,1,0,0,0,0,0,0,0
545,3000,0,0,1,-0.1426423897658013,0,0.0001,0,0,1,0,0,0,0,0,0,0
546,3000,0,0,1,0.031027751148309857,0,0.0001,0,0,1,0,0,0,0,0,0,0
547,3000,0,0,1,0.01838011065409234,0,0.0001,0,0,1,0,0,0,0,0,0,0
548,3000,0,0,1,0.19675998637617248,0,0.0001,0,0,1,0,0,0,0,0,0,0
549,3000,0,0,1,-0.14857058461203,0,0.0001,0,0,1,0,0,0,0,0,0,0
550,3000,0,0,1,0.09013717513813452,0,0.0001,0,0,1,0,0,0,0,0,0,0
551,3000,0,0,1,0.14857197534910432,0,0.0001,0,0,1,0,0,0,0,0,0,0
552,3000,0,0,1,-0.07372118379354953,0,0.0001,0,0,1,0,0,0,0,0,0,0
553,3000,0,0,1,0.16188767106916968,0,0.0001,0,0,1,0,0,0,0,0,0,0
554,3000,0,0,1,-0.11178849978780198,0,0.0001,0,0,1,0,0,0,0,0,0,0
555,3000,0,0,1,0.20761791782684547,0,0.0001,0,0,1,0,0,0,0,0,0,0
556,3000,0,0,1,0.23830470159184675,0,0.0001,0,0,1,0,0,0,0,0,0,0
557,3000,0,0,1,-0.06650316527225841,0,0.0001,0,0,1,0,0,0,0,0,0,0
558,3000,0,0,1,0.13350629981069123,0,0.0001,0,0,1,0,0,0,0,0,0,0
559,3000,0,0,1,-0.23338761011102926,0,0.0001,0,0,1,0,0,0,0,0,0,0
560,3000,0,0,1,0.16894859898525444,0,0.0001,0,0,1,0,0,0,0,0,0,0
561,3000,0,0,1,0.18663788903144096,0,0.0001,0,0,1,0,0,0,0,0,0,0
562,3000,0,0,1,-0.15254269248224755,0,0.0001,0,0,1,0,0,0,0,0,0,0
563,3000,0,0,1,-0.09544557213539656,0,0.0001,0,0,1,0,0,0,0,0,0,0
564,3000,0,0,1,0.21524982724085795,0,0.0001,0,0,1,0,0,0,0,0,0,0
565,3000,0,0,1,-0.24457099320844083,0,0.0001,0,0,1,0,0,0,0,0,0,0
566,3000,0,0,1,-0.21896508924680913,0,0.0001,0,0,1,0,0,0,0,0,0,0
567,3000,0,0,1,-0.07569638707109166,0,0.0001,0,0,1,0,0,0,0,0,0,0
568,3000,0,0,1,0.20451248884080264,0,0.0001,0,0,1,0,0,0,0,0,0,0
569,3000,0,0,1,-0.007505372570196456,0,0.0001,0,0,1,0,0,0,0,0,0,0
570,3000,0,0,1,-0.22550335942042443,0,0.0001,0,0,1,0,0,0,0,0,0,0
571,3000,0,0,1,0.08258936217463153,0,0.0001,0,0,1,0,0,0,0,0,0,0
572,3000,0,0,1,0.14623488650364402,0,0.0001,0,0,1,0,0,0,0,0,0,0
573,3000,0,0,1,-0.24146145873720976,0,0.0001,0,0,1,0,0,0,0,0,0,0
574,3000,0,0,1,0.19219381359773652,0,0.0001,0,0,1,0,0,0,0,0,0,0
575,3000,0,0,1,-0.10171315211651127,0,0.0001,0,0,1,0,0,0,0,0,0,0
576,3000,0,0,1,-0.11866480685432929,0,0.0001,0,0,1,0,0,0,0,0,0,0
577,3000,0,0,1,-0.15377923952886147,0,0.0001,0,0,1,0,0,0,0,0,0,0
578,3000,0,0,1,0.1959817560513858,0,0.0001,0,0,1,0,0,0,0,0,0,0
579,3000,0,0,1,0.039971137993785044,0,0.0001,0,0,1,0,0,0,0,0,0,0
580,3000,0,0,1,-0.07864028660547695,0,0.0001,0,0,1,0,0,0,0,0,0,0
581,3000,0,0,1,-0.0468670807778388,0,0.0001,0,0,1,0,0,0,0,0,0,0
